Event ID#,Year,Month,Day,State,City,LAT,LONG,Summary,Successful,Suicide,Attack Type,Attack Type Text,Target Type,Target Type Text,Target,ORGNAME,Motive,Unaffiliated Individual,Claim,Weapon Type,Weapon Type Text,Weapon Sub-Type,Weapon Sub-Type Text, Number Killed,Number Wounded,Number Attackers Killed,Number Atackers Wounded,Property Damage,Property Damage Extent,Damage Extent Text,Kidnapping,Number Hostages,Ransom Demand,Hostage/Kidnapping Outcome
201111110020,2011,11,11,District of Columbia,Washington,38.908642,-77.015381,"11/11/2011: Oscar Ramiro Ortega-Hernandez fired at least eight rounds of ammuntion from a semi-automatic assault rifle at The White House in Washington, DC, United States, striking the executive mansion about eight times and causing approximately $100,000 in damage. The President and the First Lady were both out of the area at the time of the incident. Ortega-Hernandez, who is not linked to any organizations, pleaded guilty to charges related to the incident and was sentenced to 25 years in prison in April 2014. The Federal Bureau of Investigation indicates that he was motivated by anti-government sentiment; sources also report that he suffered from paranoia.",0,0,2,Armed Assault,2,Government (General),The White House,Anti-Government extremists,The perpetrator was motivated by anti-government sentiment.,1,0,5,Firearms,2,Automatic or Semi-Automatic Rifle,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201010020,2012,1,1,Florida,Pensacola,30.488927,-87.227633,"01/01/2012: An assailant threw an incendiary device at the American Family Planning clinic in Pensacola, Florida, United States. There were no reported casualties in the attack. An individual, identified as Bobby Joe Rogers, claimed responsibility for the incident and stated that he carried out the attack due to his anti-abortion beliefs.",1,0,7,Facility/Infrastructure Attack,5,Abortion Related,Clinic,Anti-Abortion extremists,"An individual, identified as Bobby Joe Rogers, claimed responsibility for the incident and stated that he carried out the attack due to his anti-abortion beliefs.",1,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201030019,2012,1,1,New York,New York City,40.697133,-73.931352,"01/01/2012: An assailant threw two incendiary devices at a house used for Hindu worship services in Queens, New York City, United States. The devices fizzled out before catching fire. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Hindu Temple,Anti-Muslim extremists,"The specific motive is unknown; however, police were investigating the series of four attacks in New York City as hate crimes.",1,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201030020,2012,1,1,New York,New York City,40.697133,-73.931352,"01/01/2012: An assailant threw three incendiary devices at the Imam Al-Khoei Foundation in Queens, New York City, United States. The devices caused minimal damage to the building. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Islamic Center,Anti-Muslim extremists,"The specific motive is unknown; however, police were investigating the series of four attacks in New York City as hate crimes.",1,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201030021,2012,1,1,New York,New York City,40.697133,-73.931352,"01/01/2012: An assailant threw an incendiary device at a house in Queens, New York City, United States. The fire caused extensive damage to the house. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents.",1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,House,Anti-Muslim extremists,"The specific motive is unknown; however, police were investigating the series of four attacks in New York City as hate crimes.",1,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201030022,2012,1,1,New York,New York City,40.697133,-73.931352,"01/01/2012: An assailant threw an incendiary device at a bodega in Queens, New York City, United States. Damages were reported, but their extent is unknown. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents.",1,0,7,Facility/Infrastructure Attack,1,Business,Convenience Store,Anti-Muslim extremists,"The specific motive is unknown; however, police were investigating the series of four attacks in New York City as hate crimes.",1,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201030052,2012,1,3,New Jersey,Paramus,40.946748,-74.073503,"01/03/2012: An assailant used gasoline to set fire to a Jewish temple in Paramus, New Jersey, United States. There were no reported casualties in the attack. No group claimed responsibility; however, Anthony M. Graziano was arrested and charged in connection with the incident.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Jewish Temple,Anti-Semitic extremists,,1,0,8,Incendiary,20,Gasoline or Alcohol,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201201080031,2012,1,8,Alabama,Alabama City,34.023163,-86.048875,"01/08/2012: An assailant opened fire on businesses near the intersection of 27th Street and West Meighan Boulevard in Alabama City, Alabama, United States. The assailant opened fire on responding officers and a clash and police chase ensued. The officers apprehended the assailant and there were no reported casualties. An unaffiliated individual, identified as Luis Ibarra-Hernandez, claimed responsibility for the incident and stated that he carried out the attack in order to ""draw attention to Islam.""",1,0,2,Armed Assault,1,Business,Retailer Store,Muslim extremists,"An unaffiliated individual, identified as Luis Ibarra-Hernandez, claimed responsibility for the incident and stated that he carried out the attack in order to ""draw attention to Islam.""",1,1,5,Firearms,5,Unknown Gun Type,0,0,0,0,0,,,0,,,
201201110038,2012,1,11,New Jersey,Rutherford,40.832301,-74.110727,"01/11/2012: Assailants threw incendiary devices at Temple Beth El on Montross Avenue in Rutherford, New Jersey, United States. At least one person was injured in the attack. No group claimed responsibility; however, Anthony M. Graziano and Aakash Dalal were arrested and charged in connection with the incident.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Temple Beth El,Anti-Semitic extremists,,1,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,1,0,0,1,3,Minor (likely < $1 million),0,,,
201204010018,2012,4,1,Wisconsin,Grand Chute,44.281591,-88.438409,"04/01/2012: An assailant set fire to a Planned Parenthood clinic in Grand Chute, Wisconsin, United States. There were no casualties, and the clinic reopened two days later. Francis Grady claimed responsibility for this attack.",1,0,7,Facility/Infrastructure Attack,5,Abortion Related,Facility,Anti-Abortion extremists,"The specific motive is unknown; however, sources noted that the attacker, Francis Grady, self-identified as pro-life and had previously protested multiple times in front of the targeted Planned Parenthood clinic.",1,1,8,Incendiary,20,Gasoline or Alcohol,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201205200024,2012,5,20,Georgia,Lilburn,33.909395,-84.113468,"05/20/2012: Assailants set fire to the Atlanta Gynecology and Obstetrics clinic in Lilburn, Georgia, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0,7,Facility/Infrastructure Attack,5,Abortion Related,Clinic,Anti-Abortion extremists,"The specific motive is unknown; however, sources noted that the attack may have been related to recent debates regarding an abortion law.",0,0,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201205200025,2012,5,20,Virginia,Axton,36.659582,-79.711978,"05/20/2012: Assailants set fire to the New Holy Deliverance Outreach Ministry in Axton, Virginia, United States. There were no reported casualties in the attack. An individual, identified as Jean-Claude Bridges, claimed responsibility for the incident and stated that he targeted the church because the congregation was predominantly African American.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Church,White supremacists/nationalists,"An individual, identified as Jean-Claude Bridges, claimed responsibility for the incident and stated that he targeted New Holy Deliverance Outreach Ministry because the church’s congregation was predominantly African American.",1,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201205230034,2012,5,23,Georgia,Marietta,33.947986,-84.531409,"05/23/2012: Assailants set fire to the Alpha OB/GYN clinic in Marietta, Georgia, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0,7,Facility/Infrastructure Attack,5,Abortion Related,Clinic,Anti-Abortion extremists,"The specific motive is unknown; however, sources noted that the owner of Alpha OB/GYN clinic is known for providing abortions.",0,0,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201206180029,2012,6,18,Texas,Plano,33.019843,-96.698886,"06/18/2012: An assailant attempted to bomb a natural gas pipeline in Plano, Texas, United States. The assailant was critically injured when the explosive device detonated prematurely. Additionally, the pipeline was also damaged in the blast. No group claimed responsibility; however, sources note that Anson Chi identified as part of the anti-government Sovereign Citizen movement.",1,0,3,Bombing/Explosion,21,Utilities,Gas Pipeline,Sovereign Citizen,"The specific motive is unknown; however, the assailant, Anson Chi, had posted YouTube videos and blog entries describing his dislike for the government and the police.",0,0,6,Explosives,17,Other Explosive Type,0,1,0,1,1,3,Minor (likely < $1 million),0,,,
201207040032,2012,7,4,Missouri,Joplin,37.093016,-94.504508,"07/04/2012: An assailant threw an incendiary device onto the roof of a mosque owned by the Islamic Society of Joplin in Joplin, Missouri, United States. No casualties were reported in the attack; however, the roof was damaged. This same mosque was later destroyed by arson on August 6, 2012. On October 19, 2012, Jedediah Stout was arrested and confessed to both of the arson attacks on the Joplin mosque. He stated that he targeted the mosque because he disliked Islam.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Mosque,Anti-Muslim extremists,"Jedediah Stout, an unaffiliated individual, claimed responsibility for the incident and stated that he targeted the mosque because he was opposed to Islam.",1,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
